cruise,station,date
ALG068,C04759,1999-11-04
ALG068,C04761,1999-11-04
ALG068,C04762,1999-11-04
ALG068,C04763,1999-11-04
ALG068,C04764,1999-11-04
ALG068,C04771,1999-11-04
ALG068,C04772,1999-11-05
ALG068,C04773,1999-11-05
ALG068,C04774,1999-11-05
ALG068,C04775,1999-11-05
ALG068,C04776,1999-11-05
ALG068,C04782,1999-11-05
ALG068,C04785,1999-11-06
ALG068,C04786,1999-11-06
ALG068,C04787,1999-11-06
ALG068,C04788,1999-11-06
ALG068,C04790,1999-11-06
ALG068,C04805,1999-11-07
ALG068,C04806,1999-11-07
ALG068,C04808,1999-11-07
ALG068,C04809,1999-11-07
ALG068,C04815,1999-11-08
ALG068,C04816,1999-11-08
ALG068,C04817,1999-11-08
ALG068,C04819,1999-11-08
ALG068,C04820,1999-11-08
ALG068,C04821,1999-11-08
ALG068,C04834,1999-11-09
ALG068,C04835,1999-11-09
ALG068,C04836,1999-11-09
ALG068,C04837,1999-11-09
ALG068,C04838,1999-11-10
ALG068,C04847,1999-11-10
ALG068,C04848,1999-11-10
ALG068,C04849,1999-11-10
ALG068,C04850,1999-11-10
ALG068,C04851,1999-11-10
ALG068,C04863,1999-11-12
ALG068,C04864,1999-11-12
ALG068,C04866,1999-11-12
ALG068,C04867,1999-11-12
ALG068,C04869,1999-11-12
ALG068,C04870,1999-11-12
ALG068,C04871,1999-11-12
ALG068,C04884,1999-11-16
ALG068,C04885,1999-11-17
ALG068,C04886,1999-11-17
ALG068,C04888,1999-11-17
ALG068,C04889,1999-11-17
ALG068,C04892,1999-11-17
ALG068,C04901,1999-11-17
ALG068,C04902,1999-11-17
ALG068,C04903,1999-11-18
ALG068,C04905,1999-11-18
ALG068,C04906,1999-11-18
ALG068,C04916,1999-11-18
ALG068,C04917,1999-11-18
ALG068,C04918,1999-11-18
ALG068,C04931,1999-11-19
ALG068,C04933,1999-11-20
ALG068,C04935,1999-11-20
ALG068,C04936,1999-11-20
ALG068,C04938,1999-11-20
ALG068,C04940,1999-11-20
ALG068,C04953,1999-11-21
ALG068,C04954,1999-11-21
ALG068,C04956,1999-11-21
ALG068,C04957,1999-11-21
ALG068,C04959,1999-11-21
ALG068,C04961,1999-11-21
ALG068,C04962,1999-11-21
ALG068,C04977,1999-11-22
ALG068,C04978,1999-11-22
ALG068,C04979,1999-11-22
ALG068,C04981,1999-11-22
ALG068,C04982,1999-11-22
ALG068,C04983,1999-11-22
ALG068,C04984,1999-11-22
ALG068,C04986,1999-11-23
ALG068,C04987,1999-11-23
ALG068,C04988,1999-11-23
ALG068,C04990,1999-11-23
ALG068,C05010,1999-11-24
ALG068,C05011,1999-11-24
ALG068,C05012,1999-11-24
ALG068,C05013,1999-11-24
ALG068,C05014,1999-11-24
ALG068,C05016,1999-11-24
ALG068,C05017,1999-11-24
ALG068,C05018,1999-11-24
ALG068,C05020,1999-11-24
ALG068,CO,1999-11-25
ALG068,C05023,1999-11-25
ALG068,C05024,1999-11-25
ALG068,C05026,1999-11-25
ALG068,C05027,1999-11-25
ALG068,C05047,1999-11-27
ALG068,C05048,1999-11-28
ALG068,C05049,1999-11-28
ALG068,C05051,1999-11-28
ALG068,C05052,1999-11-28
ALG068,C05053,1999-11-28
ALG068,C05054,1999-11-28
ALG068,C05056,1999-11-28
ALG068,C05057,1999-11-28
ALG068,C05070,1999-11-29
ALG068,C05071,1999-11-29
ALG068,C05072,1999-11-29
ALG068,C05073,1999-11-29
ALG068,C05075,1999-11-29
ALG068,C05076,1999-11-29
ALG068,C05078,1999-11-29
ALG068,C05080,1999-11-29
ALG068,C05082,1999-11-29
ALG068,C05092,1999-11-30
ALG068,C05093,1999-11-30
ALG068,C05094,1999-11-30
ALG068,C05095,1999-11-30
ALG068,C05096,1999-11-30
ALG068,C05097,1999-11-30
ALG068,C05105,1999-12-01
ALG068,C05106,1999-12-01
ALG068,C05107,1999-12-01
ALG068,C05108,1999-12-01
ALG068,C05109,1999-12-01
ALG068,C05110,1999-12-01
ALG068,C05120,1999-12-02
ALG068,C05122,1999-12-02
ALG068,C05124,1999-12-02
ALG068,C05126,1999-12-02
ALG068,C05136,1999-12-03
ALG068,C05137,1999-12-03
ALG068,C05141,1999-12-03
ALG068,C05142,1999-12-03
ALG068,C05151,1999-12-04
ALG068,C05152,1999-12-04
ALG068,C05153,1999-12-04
ALG068,C05154,1999-12-04
ALG068,C05155,1999-12-04
Alg068,C04748,1999-11-03
Alg068,C04749,1999-11-03
Alg068,C04750,1999-11-03
Alg068,C04751,1999-11-03
Alg068,C04752,1999-11-03
Alg068,C04753,1999-11-03
Alg068,C04754,1999-11-03
Alg068,C04755,1999-11-03
Alg068,C04756,1999-11-03
Alg068,C04757,1999-11-03
Alg068,C04758,1999-11-04
Alg068,C04759,1999-11-04
Alg068,C04761,1999-11-04
Alg068,C04765,1999-11-04
Alg068,C04766,1999-11-04
Alg068,C04767,1999-11-04
Alg068,C04768,1999-11-04
Alg068,C04769,1999-11-04
Alg068,C04770,1999-11-04
Alg068,C04771,1999-11-04
Alg068,C04772,1999-11-05
Alg068,C04773,1999-11-05
Alg068,C04774,1999-11-05
Alg068,C04777,1999-11-05
Alg068,C04778,1999-11-05
Alg068,C04779,1999-11-05
Alg068,C04780,1999-11-05
Alg068,C04781,1999-11-05
Alg068,C04782,1999-11-05
Alg068,C04784,1999-11-06
Alg068,C04785,1999-11-06
Alg068,C04786,1999-11-06
Alg068,C04787,1999-11-06
Alg068,C04794,1999-11-06
Alg068,C04795,1999-11-06
Alg068,C04796,1999-11-06
Alg068,C04797,1999-11-07
Alg068,C04798,1999-11-07
Alg068,C04799,1999-11-07
Alg068,C04800,1999-11-07
Alg068,C04801,1999-11-07
Alg068,C04802,1999-11-07
Alg068,C04803,1999-11-07
Alg068,C04804,1999-11-07
Alg068,C04805,1999-11-07
Alg068,C04806,1999-11-07
Alg068,C04808,1999-11-07
Alg068,C04809,1999-11-07
Alg068,C04810,1999-11-07
Alg068,C04811,1999-11-08
Alg068,C04812,1999-11-08
Alg068,C04813,1999-11-08
Alg068,C04814,1999-11-08
Alg068,C04815,1999-11-08
Alg068,C04816,1999-11-08
Alg068,C04817,1999-11-08
Alg068,C04819,1999-11-08
Alg068,C04820,1999-11-08
Alg068,C04823,1999-11-08
Alg068,C04824,1999-11-08
Alg068,C04825,1999-11-09
Alg068,C04826,1999-11-09
Alg068,C04827,1999-11-09
Alg068,C04828,1999-11-09
Alg068,C04830,1999-11-09
Alg068,C04831,1999-11-09
Alg068,C04832,1999-11-09
Alg068,C04833,1999-11-09
Alg068,C04834,1999-11-09
Alg068,C04835,1999-11-09
Alg068,C04836,1999-11-09
Alg068,C04837,1999-11-09
Alg068,C04838,1999-11-10
Alg068,C04839,1999-11-10
Alg068,C04840,1999-11-10
Alg068,C04842,1999-11-10
Alg068,C04843,1999-11-10
Alg068,C04844,1999-11-10
Alg068,C04847,1999-11-10
Alg068,C04848,1999-11-10
Alg068,C04849,1999-11-10
Alg068,C04850,1999-11-10
Alg068,C04851,1999-11-10
Alg068,C04854,1999-11-11
Alg068,C04855,1999-11-12
Alg068,C04856,1999-11-12
Alg068,C04858,1999-11-12
Alg068,C04860,1999-11-12
Alg068,C04861,1999-11-12
Alg068,C04862,1999-11-12
Alg068,C04863,1999-11-12
Alg068,C04864,1999-11-12
Alg068,C04866,1999-11-12
Alg068,C04867,1999-11-12
Alg068,C04869,1999-11-12
Alg068,C04870,1999-11-12
Alg068,C04874,1999-11-13
Alg068,C04875,1999-11-16
Alg068,C04877,1999-11-16
Alg068,C04879,1999-11-16
Alg068,C04881,1999-11-16
Alg068,C04882,1999-11-16
Alg068,C04883,1999-11-16
Alg068,C04884,1999-11-16
Alg068,C04885,1999-11-17
Alg068,C04886,1999-11-17
Alg068,C04888,1999-11-17
Alg068,C04889,1999-11-17
Alg068,C04892,1999-11-17
Alg068,C04893,1999-11-17
Alg068,C04895,1999-11-17
Alg068,C04897,1999-11-17
Alg068,C04898,1999-11-17
Alg068,C04900,1999-11-17
Alg068,C04901,1999-11-17
Alg068,C04902,1999-11-17
Alg068,C04903,1999-11-18
Alg068,C04905,1999-11-18
Alg068,C04906,1999-11-18
Alg068,C04908,1999-11-18
Alg068,C04910,1999-11-18
Alg068,C04912,1999-11-18
Alg068,C04914,1999-11-18
Alg068,C04915,1999-11-18
Alg068,C04916,1999-11-18
Alg068,C04917,1999-11-18
Alg068,C04918,1999-11-18
Alg068,C04919,1999-11-18
Alg068,C04920,1999-11-19
Alg068,C04922,1999-11-19
Alg068,C04924,1999-11-19
Alg068,C04925,1999-11-19
Alg068,C04927,1999-11-19
Alg068,C04929,1999-11-20
Alg068,C04930,1999-11-20
Alg068,C04931,1999-11-20
Alg068,C04933,1999-11-20
Alg068,C04935,1999-11-20
Alg068,C04936,1999-11-20
Alg068,C04938,1999-11-20
Alg068,C04940,1999-11-20
Alg068,C04941,1999-11-20
Alg068,C04943,1999-11-20
Alg068,C04945,1999-11-20
Alg068,C04946,1999-11-20
Alg068,C04947,1999-11-20
Alg068,C04949,1999-11-21
Alg068,C04950,1999-11-21
Alg068,C04952,1999-11-21
Alg068,C04953,1999-11-21
Alg068,C04954,1999-11-21
Alg068,C04956,1999-11-21
Alg068,C04957,1999-11-21
Alg068,C04959,1999-11-21
Alg068,C04961,1999-11-21
Alg068,C04962,1999-11-21
Alg068,C04963,1999-11-21
Alg068,C04964,1999-11-21
Alg068,C04966,1999-11-21
Alg068,C04967,1999-11-21
Alg068,C04968,1999-11-22
Alg068,C04969,1999-11-22
Alg068,C04971,1999-11-22
Alg068,C04972,1999-11-22
Alg068,C04974,1999-11-22
Alg068,C04975,1999-11-22
Alg068,C04976,1999-11-22
Alg068,C04977,1999-11-22
Alg068,C04978,1999-11-22
Alg068,C04979,1999-11-22
Alg068,C04981,1999-11-22
Alg068,C04982,1999-11-22
Alg068,C04983,1999-11-22
Alg068,C04984,1999-11-22
Alg068,C04986,1999-11-23
Alg068,C04987,1999-11-23
Alg068,C04988,1999-11-23
Alg068,C04990,1999-11-23
Alg068,C04991,1999-11-23
Alg068,C04992,1999-11-23
Alg068,C04994,1999-11-23
Alg068,C04995,1999-11-23
Alg068,C04997,1999-11-23
Alg068,C04998,1999-11-23
Alg068,C04999,1999-11-23
Alg068,C05000,1999-11-23
Alg068,C05001,1999-11-23
Alg068,C05003,1999-11-24
Alg068,C05004,1999-11-24
Alg068,C05006,1999-11-24
Alg068,C05007,1999-11-24
Alg068,C05008,1999-11-24
Alg068,C05009,1999-11-24
Alg068,C05010,1999-11-24
Alg068,C05011,1999-11-24
Alg068,C05012,1999-11-24
Alg068,C05013,1999-11-24
Alg068,C05014,1999-11-24
Alg068,C05016,1999-11-24
Alg068,C05017,1999-11-24
Alg068,C05018,1999-11-24
Alg068,C05020,1999-11-24
Alg068,C05021,1999-11-25
Alg068,C05023,1999-11-25
Alg068,C05024,1999-11-25
Alg068,C05026,1999-11-25
Alg068,C05027,1999-11-25
Alg068,C05029,1999-11-26
Alg068,C05031,1999-11-27
Alg068,C05033,1999-11-27
Alg068,C05035,1999-11-27
Alg068,C05037,1999-11-27
Alg068,C05038,1999-11-27
Alg068,C05039,1999-11-27
Alg068,C05040,1999-11-27
Alg068,C05041,1999-11-27
Alg068,C05043,1999-11-27
Alg068,C05044,1999-11-27
Alg068,C05045,1999-11-27
Alg068,C05046,1999-11-27
Alg068,C05047,1999-11-27
Alg068,C05048,1999-11-28
Alg068,C05049,1999-11-28
Alg068,C05051,1999-11-28
Alg068,C05052,1999-11-28
Alg068,C05053,1999-11-28
Alg068,C05054,1999-11-28
Alg068,C05056,1999-11-28
Alg068,C05057,1999-11-28
Alg068,C05058,1999-11-28
Alg068,C05060,1999-11-28
Alg068,C05061,1999-11-28
Alg068,C05062,1999-11-28
Alg068,C05064,1999-11-28
Alg068,C05065,1999-11-28
Alg068,C05066,1999-11-29
Alg068,C05067,1999-11-29
Alg068,C05068,1999-11-29
Alg068,C05069,1999-11-29
Alg068,C05070,1999-11-29
Alg068,C05071,1999-11-29
Alg068,C05072,1999-11-29
Alg068,C05073,1999-11-29
Alg068,C05075,1999-11-29
Alg068,C05076,1999-11-29
Alg068,C05078,1999-11-29
Alg068,C05080,1999-11-29
Alg068,C05082,1999-11-29
Alg068,C05083,1999-11-30
Alg068,C05085,1999-11-30
Alg068,C05086,1999-11-30
Alg068,C05088,1999-11-30
Alg068,C05089,1999-11-30
Alg068,C05090,1999-11-30
Alg068,C05091,1999-11-30
Alg068,C05092,1999-11-30
Alg068,C05093,1999-11-30
Alg068,C05094,1999-11-30
Alg068,C05095,1999-11-30
Alg068,C05096,1999-11-30
Alg068,C05097,1999-11-30
Alg068,C05098,1999-12-01
Alg068,C05100,1999-12-01
Alg068,C05101,1999-12-01
Alg068,C05102,1999-12-01
Alg068,C05103,1999-12-01
Alg068,C05104,1999-12-01
Alg068,C05105,1999-12-01
Alg068,C05106,1999-12-01
Alg068,C05107,1999-12-01
Alg068,C05108,1999-12-01
Alg068,C05109,1999-12-01
Alg068,C05110,1999-12-01
Alg068,C05113,1999-12-02
Alg068,C05114,1999-12-02
Alg068,C05116,1999-12-02
Alg068,C05117,1999-12-02
Alg068,C05119,1999-12-02
Alg068,C05120,1999-12-02
Alg068,C05122,1999-12-02
Alg068,C05124,1999-12-02
Alg068,C05126,1999-12-02
Alg068,C05128,1999-12-02
Alg068,C05129,1999-12-03
Alg068,C05130,1999-12-03
Alg068,C05133,1999-12-03
Alg068,C05134,1999-12-03
Alg068,C05135,1999-12-03
Alg068,C05136,1999-12-03
Alg068,C05137,1999-12-03
Alg068,C05140,1999-12-03
Alg068,C05141,1999-12-03
Alg068,C05142,1999-12-03
Alg068,C05144,1999-12-03
Alg068,C05145,1999-12-03
Alg068,C05146,1999-12-04
Alg068,C05147,1999-12-04
Alg068,C05149,1999-12-04
Alg068,C05150,1999-12-04
Alg068,C05151,1999-12-04
Alg068,C05152,1999-12-04
Alg068,C05153,1999-12-04
Alg068,C05154,1999-12-04
Alg068,C05155,1999-12-04
Alg068,C05157,1999-12-04
Alg068,C05158,1999-12-04
Alg068,C05159,1999-12-04
Alg068,C04746,1999-11-02
Alg068,C04775,1999-11-05
Alg068,C04776,1999-11-05
Alg068,C04788,1999-11-06
Alg068,C04790,1999-11-06
ALG068,C04732,1999-11-01
ALG068,C04733,1999-11-01
ALG068,C04734,1999-11-01
ALG068,C04735,1999-11-01
ALG068,C04736,1999-11-01
ALG068,C04737,1999-11-01
ALG068,C04738,1999-11-01
ALG068,C04739,1999-11-01
ALG068,C04740,1999-11-01
ALG068,C04741,1999-11-01
ALG068,C04742,1999-11-01
ALG068,C04743,1999-11-01
ALG068,C04744,1999-11-01
ALG068,C04745,1999-11-01
ALG068,C04758,1999-11-04
ALG068,CO4759068,1999-11-04
ALG068,C04784,1999-11-06
ALG068,C04804,1999-11-07
ALG087,C06190,2000-11-03
ALG087,C06191,2000-11-03
ALG087,C06192,2000-11-03
ALG087,C06193,2000-11-03
ALG087,C06194,2000-11-03
ALG087,C06195,2000-11-03
ALG087,C06196,2000-11-03
ALG087,C06203,2000-11-04
ALG087,C06204,2000-11-04
ALG087,C06205,2000-11-04
ALG087,C06207,2000-11-04
ALG087,C06208,2000-11-04
ALG087,C06209,2000-11-04
ALG087,C06210,2000-11-04
ALG087,C06220,2000-11-05
ALG087,C06221,2000-11-05
ALG087,C06222,2000-11-05
ALG087,C06223,2000-11-05
ALG087,C06224,2000-11-05
ALG087,C06225,2000-11-05
ALG087,C06226,2000-11-05
ALG087,C06242,2000-11-06
ALG087,C06244,2000-11-06
ALG087,C06245,2000-11-06
ALG087,C06246,2000-11-06
ALG087,C06248,2000-11-06
ALG087,C06250,2000-11-07
ALG087,C06252,2000-11-07
ALG087,C06254,2000-11-07
ALG087,C06255,2000-11-07
ALG087,C06256,2000-11-07
ALG087,C06257,2000-11-07
ALG087,C06259,2000-11-07
ALG087,C06260,2000-11-07
ALG087,C06261,2000-11-07
ALG087,C06262,2000-11-07
ALG087,C06263,2000-11-07
ALG087,C06279,2000-11-08
ALG087,C06280,2000-11-08
ALG087,C06282,2000-11-08
ALG087,C06283,2000-11-08
ALG087,C06284,2000-11-08
ALG087,C06294,2000-11-09
ALG087,C06295,2000-11-09
ALG087,C06296,2000-11-10
ALG087,C06298,2000-11-10
ALG087,C06299,2000-11-10
ALG087,C06316,2000-11-11
ALG087,C06317,2000-11-11
ALG087,C06319,2000-11-11
ALG087,C06320,2000-11-11
ALG087,C06322,2000-11-11
ALG087,C06323,2000-11-11
ALG087,C06325,2000-11-11
ALG087,C06326,2000-11-11
ALG087,C06360,2000-11-14
ALG087,C06361,2000-11-14
ALG087,C06362,2000-11-14
ALG087,C06363,2000-11-14
ALG087,C06364,2000-11-15
ALG087,C06365,2000-11-15
ALG087,C06367,2000-11-15
ALG087,C06368,2000-11-15
ALG087,C06380,2000-11-16
ALG087,C06381,2000-11-16
ALG087,C06382,2000-11-16
ALG087,C06384,2000-11-16
ALG087,C06385,2000-11-16
ALG087,C06386,2000-11-16
ALG087,C06388,2000-11-16
ALG087,C06389,2000-11-16
ALG087,C06401,2000-11-17
ALG087,C06403,2000-11-17
ALG087,C06404,2000-11-17
ALG087,C06405,2000-11-17
ALG087,C06407,2000-11-17
ALG087,C06408,2000-11-18
ALG087,C06410,2000-11-18
ALG087,C06422,2000-11-18
ALG087,C06423,2000-11-18
ALG087,C06425,2000-11-18
ALG087,C06426,2000-11-18
ALG087,C06427,2000-11-18
ALG087,C06428,2000-11-18
ALG087,C06430,2000-11-18
ALG087,C06440,2000-11-19
ALG087,C06442,2000-11-19
ALG087,C06444,2000-11-19
ALG087,C06445,2000-11-19
ALG087,C06446,2000-11-19
ALG087,C06447,2000-11-19
ALG087,C06449,2000-11-19
ALG087,C06450,2000-11-20
ALG087,C06451,2000-11-20
ALG087,C06452,2000-11-20
ALG087,C06453,2000-11-20
ALG087,C06471,2000-11-21
ALG087,C06472,2000-11-21
ALG087,C06474,2000-11-22
ALG087,C06475,2000-11-22
ALG087,C06476,2000-11-22
ALG087,C06477,2000-11-22
ALG087,C06478,2000-11-22
ALG087,C06480,2000-11-22
ALG087,C06481,2000-11-22
ALG087,C06482,2000-11-22
ALG087,C06483,2000-11-22
ALG087,C06484,2000-11-22
ALG087,C06485,2000-11-22
ALG087,C06486,2000-11-22
ALG087,C06487,2000-11-22
ALG087,C06506,2000-11-24
ALG087,C06507,2000-11-24
ALG087,C06509,2000-11-25
ALG087,C06510,2000-11-25
ALG087,C06511,2000-11-25
ALG087,C06512,2000-11-25
ALG087,C06513,2000-11-25
ALG087,C06514,2000-11-25
ALG087,C06515,2000-11-25
ALG087,C06516,2000-11-25
ALG087,C06517,2000-11-25
ALG087,C06518,2000-11-25
ALG087,C06519,2000-11-25
ALG087,C06520,2000-11-25
ALG087,C06540,2000-11-28
ALG087,C06541,2000-11-28
ALG087,C06543,2000-11-29
ALG087,C06544,2000-11-29
ALG087,C06546,2000-11-29
ALG087,C06547,2000-11-29
ALG087,C06548,2000-11-29
ALG087,C06550,2000-11-29
ALG087,C06551,2000-11-29
ALG087,C06189,2000-11-02
ALG087,CO,2000-11-03
ALG087,C06199,2000-11-03
ALG087,C06200,2000-11-03
ALG087,C06201,2000-11-03
ALG087,CO6202,2000-11-04
ALG087,C06211,2000-11-04
ALG087,C06212,2000-11-04
ALG087,CO6213,2000-11-04
ALG087,C06214,2000-11-04
ALG087,C06216,2000-11-04
ALG087,C06218,2000-11-05
ALG087,C06219,2000-11-05
ALG087,C06228,2000-11-05
ALG087,C06227,2000-11-05
ALG087,C06229,2000-11-05
ALG087,C06230,2000-11-05
ALG087,C06231,2000-11-05
ALG087,C06233,2000-11-05
ALG087,C06234,2000-11-05
ALG087,C06235,2000-11-06
ALG087,C06236,2000-11-06
ALG087,C06237,2000-11-06
ALG087,C06239,2000-11-06
ALG087,C06240,2000-11-06
ALG087,C06241,2000-11-06
ALG087,C06243,2000-11-06
ALG087,C06249,2000-11-06
ALG087,C06251,2000-11-07
ALG087,C06253,2000-11-07
ALG087,CO,2000-11-07
ALG087,C06264,2000-11-07
ALG087,C06265,2000-11-08
ALG087,C06266,2000-11-08
ALG087,C06268,2000-11-08
ALG087,C06270,2000-11-08
ALG087,C06271,2000-11-08
ALG087,C06272,2000-11-08
ALG087,C06273,2000-11-08
ALG087,C06274,2000-11-08
ALG087,C06275,2000-11-08
ALG087,C06276,2000-11-08
ALG087,C06277,2000-11-08
ALG087,C06285,2000-11-08
ALG087,C06286,2000-11-08
ALG087,C06287,2000-11-08
ALG087,C06288,2000-11-08
ALG087,C06290,2000-11-09
ALG087,C06291,2000-11-09
ALG087,C06292,2000-11-09
ALG087,C06293,2000-11-09
ALG087,C06300,2000-11-10
ALG087,C06301,2000-11-10
ALG087,C06302,2000-11-10
ALG087,C06303,2000-11-10
ALG087,C06304,2000-11-10
ALG087,C06305,2000-11-10
ALG087,C06307,2000-11-10
ALG087,C06309,2000-11-10
ALG087,C06310,2000-11-10
ALG087,C06312,2000-11-10
ALG087,C06313,2000-11-11
ALG087,C06314,2000-11-11
ALG087,C06315,2000-11-11
ALG087,C06327,2000-11-11
ALG087,C06328,2000-11-11
ALG087,C06329,2000-11-11
ALG087,C06330,2000-11-11
ALG087,C06331,2000-11-11
ALG087,C06332,2000-11-11
ALG087,C06333,2000-11-12
ALG087,C06334,2000-11-12
ALG087,C06335,2000-11-12
ALG087,C06336,2000-11-12
ALG087,C06337,2000-11-12
ALG087,C06338,2000-11-12
ALG087,C06339,2000-11-12
ALG087,C06340,2000-11-12
ALG087,C06341,2000-11-12
ALG087,C06342,2000-11-12
ALG087,C06343,2000-11-12
ALG087,C06344,2000-11-12
ALG087,C06345,2000-11-12
ALG087,C06346,2000-11-12
ALG087,C06348,2000-11-14
ALG087,C06350,2000-11-14
ALG087,C06351,2000-11-14
ALG087,C06353,2000-11-14
ALG087,C06355,2000-11-14
ALG087,C06356,2000-11-14
ALG087,C06357,2000-11-14
ALG087,C06358,2000-11-14
ALG087,C06359,2000-11-14
ALG087,C06369,2000-11-15
ALG087,C06371,2000-11-15
ALG087,C06372,2000-11-15
ALG087,C06374,2000-11-15
ALG087,C06376,2000-11-15
ALG087,C06377,2000-11-15
ALG087,C06378,2000-11-15
ALG087,C06379,2000-11-15
ALG087,C06391,2000-11-17
ALG087,C06392,2000-11-17
ALG087,C06395,2000-11-17
ALG087,C06396,2000-11-17
ALG087,C06398,2000-11-17
ALG087,C06399,2000-11-17
ALG087,C06400,2000-11-17
ALG087,C06411,2000-11-18
ALG087,C06412,2000-11-18
ALG087,C06414,2000-11-18
ALG087,C06415,2000-11-18
ALG087,C06416,2000-11-18
ALG087,C06417,2000-11-18
ALG087,C06418,2000-11-18
ALG087,C06420,2000-11-18
ALG087,C06421,2000-11-18
ALG087,C06431,2000-11-18
ALG087,C06432,2000-11-18
ALG087,C06433,2000-11-18
ALG087,C06434,2000-11-18
ALG087,C06436,2000-11-18
ALG087,C06437,2000-11-18
ALG087,C06438,2000-11-18
ALG087,C06439,2000-11-18
ALG087,C06454,2000-11-20
ALG087,C06455,2000-11-20
ALG087,C06456,2000-11-20
ALG087,C06457,2000-11-20
ALG087,C06458,2000-11-20
ALG087,C06459,2000-11-20
ALG087,C06460,2000-11-20
ALG087,C06462,2000-11-20
ALG087,C06463,2000-11-21
ALG087,C06464,2000-11-21
ALG087,C06465,2000-11-21
ALG087,C06466,2000-11-21
ALG087,C06467,2000-11-21
ALG087,C06469,2000-11-21
ALG087,C06470,2000-11-21
ALG087,C06489,2000-11-23
ALG087,C06490,2000-11-23
ALG087,C06491,2000-11-23
ALG087,C06493,2000-11-23
ALG087,C06494,2000-11-23
ALG087,C06495,2000-11-23
ALG087,C06496,2000-11-23
ALG087,C06497,2000-11-23
ALG087,C06499,2000-11-23
ALG087,C06500,2000-11-23
ALG087,C06501,2000-11-23
ALG087,C06503,2000-11-23
ALG087,C06504,2000-11-23
ALG087,C06525,2000-11-27
ALG087,C06526,2000-11-27
ALG087,C06527,2000-11-28
ALG087,C06528,2000-11-28
ALG087,C06529,2000-11-28
ALG087,C06531,2000-11-28
ALG087,C06533,2000-11-28
ALG087,C06535,2000-11-28
ALG087,C06536,2000-11-28
ALG087,C06538,2000-11-28
ALG087,C06539,2000-11-28
ALG087,C06542,2000-11-28
ALG087,C06549,2000-11-29
ALG087,C06555,2000-12-02
ALG087,C06556,2000-12-02
ALG087,C06557,2000-12-03
ALG087,C06558,2000-12-03
ALG087,C06560,2000-12-03
ALG087,C06561,2000-12-03
ALG087,C06562,2000-12-03
ALG087,CO6563,2000-12-03
ALG087,C06564,2000-12-03
ALG087,C06565,2000-12-03
ALG087,C06567,2000-12-03
ALG087,C06568,2000-12-03
ALG087,C06569,2000-12-03
ALG087,C06574,2000-12-04
ALG087,C06575,2000-12-04
ALG087,C06576,2000-12-04
ALG087,C06578,2000-12-05
ALG087,C06579,2000-12-05
ALG087,C06583,2000-12-05
ALG087,C06584,2000-12-05
ALG087,C06585,2000-12-05
ALG087,C06587,2000-12-05
ALG087,C06588,2000-12-06
ALG087,C06189,2000-11-01
Alg087,C06189,2000-11-01
Alg087,C06190,2000-11-03
Alg087,C06191,2000-11-03
Alg087,C06193,2000-11-03
Alg087,C06194,2000-11-03
Alg087,C06195,2000-11-03
Alg087,C06196,2000-11-03
Alg087,C06203,2000-11-04
Alg087,C06204,2000-11-04
Alg087,C06205,2000-11-04
Alg087,C06207,2000-11-04
Alg087,C06208,2000-11-04
Alg087,C06209,2000-11-04
Alg087,C06210,2000-11-04
Alg087,C06220,2000-11-05
Alg087,C06221,2000-11-05
Alg087,C06222,2000-11-05
Alg087,C06223,2000-11-05
Alg087,C06224,2000-11-05
Alg087,C06225,2000-11-05
Alg087,C06226,2000-11-05
Alg087,C06244,2000-11-06
Alg087,C06245,2000-11-06
Alg087,C06248,2000-11-06
Alg087,C06250,2000-11-07
Alg087,C06252,2000-11-07
Alg087,C06254,2000-11-07
Alg087,C06256,2000-11-07
Alg087,C06259,2000-11-07
Alg087,C06261,2000-11-07
Alg087,C06263,2000-11-07
Alg087,C06280,2000-11-08
Alg087,C06282,2000-11-09
Alg087,C06283,2000-11-09
Alg087,C06284,2000-11-09
Alg087,C06294,2000-11-09
Alg087,C06295,2000-11-09
Alg087,C06296,2000-11-10
Alg087,C06298,2000-11-10
Alg087,C06299,2000-11-10
Alg087,C06540,2000-11-28
Alg087,C06541,2000-11-28
Alg087,C06542,2000-11-28
Alg087,C06543,2000-11-29
Alg087,C06544,2000-11-29
Alg087,C06546,2000-11-29
Alg087,C06547,2000-11-29
Alg087,C06548,2000-11-29
Alg087,C06550,2000-11-29
Alg087,C06551,2000-11-29
ALG087,C06332,2000-11-12
ALG087,C86368,2000-11-14
ALG087,C,2000-11-18
ALG099,C07282,2001-10-21
ALG099,C07283,2001-10-21
ALG099,C07284,2001-10-21
ALG099,C07285,2001-10-21
ALG099,C07286,2001-10-21
ALG099,C07287,2001-10-22
ALG099,C07288,2001-10-22
ALG099,C07289,2001-10-22
ALG099,C07290,2001-10-22
ALG099,C07291,2001-10-22
ALG099,C07300,2001-10-23
ALG099,C07301,2001-10-23
ALG099,C07303,2001-10-23
ALG099,C07304,2001-10-23
ALG099,C07305,2001-10-23
ALG099,C07314,2001-10-24
ALG099,C07315,2001-10-24
ALG099,C07316,2001-10-24
ALG099,C07317,2001-10-24
ALG099,C07319,2001-10-24
ALG099,C07320,2001-10-24
ALG099,C07330,2001-10-25
ALG099,C07331,2001-10-25
ALG099,C07332,2001-10-25
ALG099,C07334,2001-10-25
ALG099,C07336,2001-10-26
ALG099,C07338,2001-10-26
ALG099,C07339,2001-10-26
